dac_inputs (V),adc_outputs
1.200938,124
1.201543,125
1.202149,125
1.202755,126
1.203360,125
1.203966,125
1.204571,126
1.205177,125
1.205783,125
1.206388,125
1.206994,126
1.207600,125
1.208205,126
1.208811,126
1.209416,126
1.210022,125
1.210628,126
1.211233,126
1.211839,125
1.212444,127
1.213050,127
1.213656,126
1.214261,126
1.214867,126
1.215473,126
1.216078,126
1.216684,127
1.217289,127
1.217895,127
1.218501,127
1.219106,127
1.219712,127
1.220317,127
1.220923,127
1.221529,127
1.222134,127
1.222740,128
1.223346,127
1.223951,128
1.224557,128
1.225162,128
1.225768,128
1.226374,128
1.226979,128
1.227585,129
1.228190,129
1.228796,129
1.229402,129
1.230007,129
1.230613,129
1.231219,129
1.231824,129
1.232430,129
1.233035,129
1.233641,129
1.234247,129
1.234852,130
1.235458,130
1.236063,130
1.236669,129
1.237275,129
1.237880,130
1.238486,130
1.239092,130
1.239697,130
1.240303,130
1.240908,129
1.241514,130
1.242120,130
1.242725,130
1.243331,130
1.243937,130
1.244542,130
1.245148,131
1.245753,130
1.246359,131
1.246965,130
1.247570,131
1.248176,131
1.248781,130
1.249387,131
1.249993,131
1.250598,131
1.251204,131
1.251810,131
1.252415,131
1.253021,131
1.253626,131
1.254232,131
1.254838,131
1.255443,131
1.256049,131
1.256654,131
1.257260,131
1.257866,132
1.258471,132
1.259077,132
1.259683,132
1.260288,132
1.260894,132
1.261499,132
1.262105,132
1.262711,133
1.263316,133
1.263922,132
1.264527,132
1.265133,133
1.265739,133
1.266344,133
1.266950,132
1.267556,133
1.268161,133
1.268767,134
1.269372,133
1.269978,133
1.270584,134
1.271189,133
1.271795,134
1.272400,134
1.273006,134
1.273612,133
1.274217,134
1.274823,133
1.275429,133
1.276034,134
1.276640,134
1.277245,133
1.277851,134
1.278457,134
1.279062,134
1.279668,133
1.280274,134
1.280879,134
1.281485,134
1.282090,134
1.282696,135
1.283302,135
1.283907,135
1.284513,134
1.285118,135
1.285724,135
1.286330,134
1.286935,135
1.287541,135
1.288147,135
1.288752,135
1.289358,135
1.289963,135
1.290569,136
1.291175,135
1.291780,136
1.292386,135
1.292991,135
1.293597,136
1.294203,135
1.294808,136
1.295414,136
1.296020,135
1.296625,136
1.297231,136
1.297836,136
1.298442,136
1.299048,136
1.299653,136
1.300259,136
1.300864,136
1.301470,137
1.302076,136
1.302681,136
1.303287,136
1.303893,136
1.304498,137
1.305104,137
1.305709,137
1.306315,137
1.306921,136
1.307526,136
1.308132,137
1.308737,137
1.309343,137
1.309949,137
1.310554,137
1.311160,137
1.311766,138
1.312371,137
1.312977,138
1.313582,138
1.314188,137
1.314794,137
1.315399,137
1.316005,138
1.316611,138
1.317216,138
1.317822,137
1.318427,137
1.319033,137
1.319639,138
1.320244,139
1.320850,138
1.321455,138
1.322061,138
1.322667,138
1.323272,139
1.323878,139
1.324484,138
1.325089,138
1.325695,138
1.326300,138
1.326906,139
1.327512,139
1.328117,139
1.328723,139
1.329328,139
1.329934,140
1.330540,140
1.331145,139
1.331751,140
1.332357,139
1.332962,139
1.333568,139
1.334173,140
1.334779,140
1.335385,140
1.335990,140
1.336596,140
1.337201,140
1.337807,140
1.338413,140
1.339018,141
1.339624,140
1.340230,141
1.340835,140
1.341441,141
1.342046,140
1.342652,140
1.343258,140
1.343863,140
1.344469,140
1.345074,141
1.345680,141
1.346286,141
1.346891,141
1.347497,141
1.348103,141
1.348708,141
1.349314,141
1.349919,141
1.350525,141
1.351131,141
1.351736,141
1.352342,141
1.352947,142
1.353553,141
1.354159,141
1.354764,142
1.355370,141
1.355976,142
1.356581,141
1.357187,142
1.357792,142
1.358398,142
1.359004,142
1.359609,142
1.360215,142
1.360821,143
1.361426,142
1.362032,143
1.362637,143
1.363243,142
1.363849,143
1.364454,143
1.365060,143
1.365665,143
1.366271,143
1.366877,143
1.367482,143
1.368088,142
1.368694,143
1.369299,144
1.369905,143
1.370510,144
1.371116,143
1.371722,143
1.372327,144
1.372933,144
1.373538,143
1.374144,144
1.374750,144
1.375355,144
1.375961,144
1.376567,144
1.377172,144
1.377778,143
1.378383,145
1.378989,144
1.379595,144
1.380200,144
1.380806,144
1.381411,144
1.382017,144
1.382623,145
1.383228,144
1.383834,145
1.384440,144
1.385045,145
1.385651,145
1.386256,145
1.386862,145
1.387468,145
1.388073,145
1.388679,145
1.389284,144
1.389890,145
1.390496,146
1.391101,146
1.391707,146
1.392313,146
1.392918,146
1.393524,146
1.394129,145
1.394735,146
1.395341,145
1.395946,145
1.396552,146
1.397158,146
1.397763,146
1.398369,146
1.398974,146
1.399580,146
1.400186,146
1.400791,146
1.401397,147
1.402002,146
1.402608,147
1.403214,147
1.403819,146
1.404425,146
1.405031,147
1.405636,147
1.406242,147
1.406847,147
1.407453,148
1.408059,147
1.408664,147
1.409270,147
1.409875,148
1.410481,147
1.411087,148
1.411692,147
1.412298,148
1.412904,147
1.413509,148
1.414115,148
1.414720,147
1.415326,148
1.415932,148
1.416537,148
1.417143,148
1.417748,148
1.418354,149
1.418960,148
1.419565,148
1.420171,149
1.420777,149
1.421382,149
1.421988,148
1.422593,149
1.423199,149
1.423805,149
1.424410,149
1.425016,149
1.425621,149
1.426227,149
1.426833,150
1.427438,149
1.428044,150
1.428650,149
1.429255,149
1.429861,149
1.430466,150
1.431072,149
1.431678,150
1.432283,150
1.432889,150
1.433495,150
1.434100,150
1.434706,150
1.435311,150
1.435917,150
1.436523,150
1.437128,150
1.437734,151
1.438339,151
1.438945,150
1.439551,150
1.440156,151
1.440762,151
1.441368,150
1.441973,150
1.442579,150
1.443184,151
1.443790,151
1.444396,151
1.445001,151
1.445607,151
1.446212,151
1.446818,151
1.447424,151
1.448029,151
1.448635,151
1.449241,152
1.449846,152
1.450452,152
1.451057,151
1.451663,152
1.452269,152
1.452874,152
1.453480,152
1.454085,152
1.454691,152
1.455297,152
1.455902,152
1.456508,152
1.457114,152
1.457719,153
1.458325,152
1.458930,153
1.459536,152
1.460142,152
1.460747,153
1.461353,153
1.461958,153
1.462564,153
1.463170,153
1.463775,154
1.464381,153
1.464987,153
1.465592,153
1.466198,153
1.466803,153
1.467409,153
1.468015,153
1.468620,153
1.469226,153
1.469832,154
1.470437,154
1.471043,154
1.471648,154
1.472254,154
1.472860,154
1.473465,154
1.474071,154
1.474676,154
1.475282,154
1.475888,154
1.476493,155
1.477099,154
1.477705,155
1.478310,154
1.478916,155
1.479521,154
1.480127,154
1.480733,155
1.481338,155
1.481944,155
1.482549,155
1.483155,155
1.483761,155
1.484366,155
1.484972,155
1.485578,155
1.486183,156
1.486789,156
1.487394,156
1.488000,155
1.488606,156
1.489211,156
1.489817,155
1.490422,156
1.491028,156
1.491634,157
1.492239,157
1.492845,157
1.493451,157
1.494056,156
1.494662,157
1.495267,157
1.495873,157
1.496479,157
1.497084,156
1.497690,157
1.498295,157
1.498901,157
1.499507,157
1.500112,157
1.500718,157
1.501324,157
1.501929,157
1.502535,158
1.503140,157
1.503746,157
1.504352,157
1.504957,157
1.505563,158
1.506168,157
1.506774,157
1.507380,158
1.507985,158
1.508591,158
1.509197,157
1.509802,157
1.510408,159
1.511013,158
1.511619,158
1.512225,159
1.512830,158
1.513436,158
1.514042,158
1.514647,159
1.515253,158
1.515858,159
1.516464,159
1.517070,159
1.517675,158
1.518281,160
1.518886,160
1.519492,160
1.520098,159
1.520703,159
1.521309,160
1.521915,160
1.522520,160
1.523126,159
1.523731,159
1.524337,160
1.524943,160
1.525548,160
1.526154,160
1.526759,160
1.527365,160
1.527971,160
1.528576,160
1.529182,160
1.529788,161
1.530393,161
1.530999,160
1.531604,161
1.532210,160
1.532816,160
1.533421,161
1.534027,160
1.534632,161
1.535238,160
1.535844,161
1.536449,161
1.537055,160
1.537661,161
1.538266,161
1.538872,161
1.539477,161
1.540083,161
1.540689,161
1.541294,161
1.541900,161
1.542505,162
1.543111,161
1.543717,162
1.544322,162
1.544928,161
1.545534,162
1.546139,162
1.546745,162
1.547350,162
1.547956,162
1.548562,161
1.549167,162
1.549773,162
1.550379,162
1.550984,162
1.551590,162
1.552195,162
1.552801,162
1.553407,162
1.554012,163
1.554618,162
1.555223,162
1.555829,162
1.556435,162
1.557040,162
1.557646,164
1.558252,164
1.558857,163
1.559463,164
1.560068,164
1.560674,163
1.561280,164
1.561885,163
1.562491,163
1.563096,163
1.563702,163
1.564308,164
1.564913,163
1.565519,164
1.566125,164
1.566730,164
1.567336,164
1.567941,164
1.568547,164
1.569153,165
1.569758,164
1.570364,165
1.570969,165
1.571575,165
1.572181,164
1.572786,165
1.573392,165
1.573998,165
1.574603,165
1.575209,165
1.575814,165
1.576420,166
1.577026,165
1.577631,166
1.578237,166
1.578842,165
1.579448,166
1.580054,165
1.580659,166
1.581265,165
1.581871,166
1.582476,166
1.583082,166
1.583687,166
1.584293,166
1.584899,166
1.585504,166
1.586110,166
1.586716,166
1.587321,166
1.587927,166
1.588532,166
1.589138,166
1.589744,166
1.590349,167
1.590955,166
1.591560,166
1.592166,167
1.592772,167
1.593377,166
1.593983,166
1.594589,167
1.595194,167
1.595800,167
1.596405,167
1.597011,167
1.597617,168
1.598222,167
1.598828,168
1.599433,168
1.600039,168
1.600645,167
1.601250,167
1.601856,168
1.602462,168
1.603067,167
1.603673,168
1.604278,168
1.604884,168
1.605490,167
1.606095,168
1.606701,168
1.607306,168
1.607912,168
1.608518,168
1.609123,169
1.609729,169
1.610335,168
1.610940,169
1.611546,169
1.612151,169
1.612757,169
1.613363,169
1.613968,169
1.614574,169
1.615179,169
1.615785,169
1.616391,169
1.616996,170
1.617602,170
1.618208,169
1.618813,169
1.619419,169
1.620024,170
1.620630,169
1.621236,170
1.621841,169
1.622447,170
1.623053,169
1.623658,170
1.624264,170
1.624869,170
1.625475,170
1.626081,170
1.626686,170
1.627292,171
1.627897,171
1.628503,171
1.629109,171
1.629714,171
1.630320,171
1.630926,171
1.631531,170
1.632137,170
1.632742,172
1.633348,171
1.633954,171
1.634559,171
1.635165,171
1.635770,172
1.636376,172
1.636982,172
1.637587,171
1.638193,172
1.638799,172
1.639404,171
1.640010,172
1.640615,171
1.641221,172
1.641827,172
1.642432,173
1.643038,173
1.643643,172
1.644249,172
1.644855,173
1.645460,173
1.646066,173
1.646672,173
1.647277,173
1.647883,173
1.648488,173
1.649094,173
1.649700,173
1.650305,173
1.650911,173
1.651516,173
1.652122,173
1.652728,173
1.653333,173
1.653939,173
1.654545,173
1.655150,173
1.655756,173
1.656361,173
1.656967,173
1.657573,174
1.658178,174
1.658784,173
1.659389,174
1.659995,174
1.660601,174
1.661206,175
1.661812,174
1.662418,175
1.663023,175
1.663629,174
1.664234,175
1.664840,175
1.665446,175
1.666051,174
1.666657,175
1.667263,174
1.667868,174
1.668474,174
1.669079,175
1.669685,175
1.670291,175
1.670896,175
1.671502,175
1.672107,175
1.672713,175
1.673319,175
1.673924,175
1.674530,176
1.675136,175
1.675741,176
1.676347,176
1.676952,176
1.677558,175
1.678164,176
1.678769,176
1.679375,176
1.679980,175
1.680586,176
1.681192,176
1.681797,176
1.682403,176
1.683009,176
1.683614,177
1.684220,176
1.684825,177
1.685431,177
1.686037,176
1.686642,176
1.687248,177
1.687853,177
1.688459,177
1.689065,177
1.689670,177
1.690276,177
1.690882,177
1.691487,177
1.692093,177
1.692698,177
1.693304,178
1.693910,178
1.694515,177
1.695121,178
1.695726,177
1.696332,177
1.696938,178
1.697543,178
1.698149,178
1.698755,178
1.699360,178
1.699966,178
1.700571,178
1.701177,178
1.701783,178
1.702388,178
1.702994,178
1.703600,178
1.704205,179
1.704811,178
1.705416,178
1.706022,179
1.706628,178
1.707233,179
1.707839,179
1.708444,180
1.709050,179
1.709656,179
1.710261,179
1.710867,179
1.711473,179
1.712078,179
1.712684,180
1.713289,179
1.713895,180
1.714501,179
1.715106,179
1.715712,179
1.716317,180
1.716923,179
1.717529,180
1.718134,180
1.718740,180
1.719346,180
1.719951,180
1.720557,180
1.721162,180
1.721768,181
1.722374,180
1.722979,181
1.723585,181
1.724190,181
1.724796,181
1.725402,181
1.726007,181
1.726613,181
1.727219,181
1.727824,182
1.728430,181
1.729035,182
1.729641,181
1.730247,181
1.730852,181
1.731458,182
1.732063,181
1.732669,181
1.733275,182
1.733880,181
1.734486,181
1.735092,182
1.735697,182
1.736303,182
1.736908,182
1.737514,182
1.738120,182
1.738725,182
1.739331,182
1.739937,182
1.740542,183
1.741148,182
1.741753,182
1.742359,182
1.742965,182
1.743570,183
1.744176,183
1.744781,182
1.745387,183
1.745993,183
1.746598,183
1.747204,183
1.747810,183
1.748415,183
1.749021,184
1.749626,184
1.750232,183
1.750838,183
1.751443,184
1.752049,184
1.752654,183
1.753260,183
1.753866,184
1.754471,184
1.755077,183
1.755683,184
1.756288,184
1.756894,184
1.757499,185
1.758105,185
1.758711,185
1.759316,185
1.759922,185
1.760527,184
1.761133,185
1.761739,184
1.762344,185
1.762950,185
1.763556,185
1.764161,185
1.764767,185
1.765372,185
1.765978,185
1.766584,186
1.767189,186
1.767795,186
1.768400,185
1.769006,185
1.769612,186
1.770217,185
1.770823,185
1.771429,186
1.772034,185
1.772640,186
1.773245,186
1.773851,185
1.774457,185
1.775062,186
1.775668,186
1.776274,186
1.776879,186
1.777485,187
1.778090,187
1.778696,187
1.779302,187
1.779907,187
1.780513,186
1.781118,186
1.781724,186
1.782330,187
1.782935,187
1.783541,187
1.784147,188
1.784752,186
1.785358,187
1.785963,187
1.786569,188
1.787175,187
1.787780,187
1.788386,187
1.788991,188
1.789597,187
1.790203,188
1.790808,188
1.791414,188
1.792020,188
1.792625,188
1.793231,188
1.793836,188
1.794442,188
1.795048,188
1.795653,189
1.796259,188
1.796864,189
1.797470,188
1.798076,188
1.798681,189
1.799287,189
1.799893,189
1.800498,189
1.801104,189
1.801709,189
1.802315,189
1.802921,189
1.803526,190
1.804132,189
1.804737,189
1.805343,190
1.805949,189
1.806554,189
1.807160,190
1.807766,189
1.808371,189
1.808977,190
1.809582,189
1.810188,190
1.810794,190
1.811399,190
1.812005,190
1.812611,190
1.813216,191
1.813822,190
1.814427,190
1.815033,190
1.815639,191
1.816244,190
1.816850,191
1.817455,191
1.818061,191
1.818667,191
1.819272,191
1.819878,192
1.820484,191
1.821089,191
1.821695,191
1.822300,191
1.822906,192
1.823512,191
1.824117,191
1.824723,191
1.825328,192
1.825934,192
1.826540,191
1.827145,192
1.827751,192
1.828357,192
1.828962,192
1.829568,192
1.830173,192
1.830779,192
1.831385,192
1.831990,192
1.832596,193
1.833201,192
1.833807,192
1.834413,193
1.835018,192
1.835624,192
1.836230,192
1.836835,193
1.837441,192
1.838046,193
1.838652,193
1.839258,192
1.839863,193
1.840469,193
1.841074,193
1.841680,194
1.842286,194
1.842891,193
1.843497,193
1.844103,193
1.844708,194
1.845314,194
1.845919,194
1.846525,194
1.847131,194
1.847736,194
1.848342,194
1.848947,194
1.849553,194
1.850159,195
1.850764,193
1.851370,194
1.851976,194
1.852581,194
1.853187,195
1.853792,194
1.854398,194
1.855004,195
1.855609,195
1.856215,195
1.856821,195
1.857426,195
1.858032,195
1.858637,194
1.859243,195
1.859849,195
1.860454,195
1.861060,196
1.861665,195
1.862271,195
1.862877,195
1.863482,195
1.864088,195
1.864694,195
1.865299,196
1.865905,195
1.866510,195
1.867116,197
1.867722,196
1.868327,195
1.868933,196
1.869538,196
1.870144,196
1.870750,196
1.871355,196
1.871961,197
1.872567,196
1.873172,196
1.873778,196
1.874383,196
1.874989,196
1.875595,197
1.876200,197
1.876806,197
1.877411,197
1.878017,197
1.878623,197
1.879228,198
1.879834,197
1.880440,197
1.881045,197
1.881651,198
1.882256,197
1.882862,197
1.883468,198
1.884073,197
1.884679,198
1.885284,197
1.885890,198
1.886496,198
1.887101,198
1.887707,198
1.888313,198
1.888918,199
1.889524,198
1.890129,199
1.890735,198
1.891341,198
1.891946,198
1.892552,198
1.893158,198
1.893763,198
1.894369,198
1.894974,198
1.895580,199
1.896186,199
1.896791,199
1.897397,199
1.898002,199
1.898608,199
1.899214,200
1.899819,199
1.900425,199
1.901031,200
1.901636,199
1.902242,200
1.902847,199
1.903453,199
1.904059,199
1.904664,200
1.905270,199
1.905875,200
1.906481,200
1.907087,200
1.907692,200
1.908298,200
1.908904,200
1.909509,200
1.910115,200
1.910720,200
1.911326,200
1.911932,200
1.912537,201
1.913143,201
1.913748,200
1.914354,201
1.914960,201
1.915565,201
1.916171,201
1.916777,201
1.917382,201
1.917988,201
1.918593,201
1.919199,201
1.919805,201
1.920410,201
1.921016,201
1.921621,201
1.922227,202
1.922833,202
1.923438,202
1.924044,201
1.924650,202
1.925255,202
1.925861,202
1.926466,202
1.927072,203
1.927678,202
1.928283,202
1.928889,202
1.929495,203
1.930100,203
1.930706,203
1.931311,203
1.931917,202
1.932523,202
1.933128,203
1.933734,203
1.934339,202
1.934945,203
1.935551,203
1.936156,203
1.936762,203
1.937368,203
1.937973,203
1.938579,203
1.939184,203
1.939790,203
1.940396,204
1.941001,203
1.941607,204
1.942212,203
1.942818,203
1.943424,204
1.944029,204
1.944635,203
1.945241,204
1.945846,204
1.946452,204
1.947057,204
1.947663,204
1.948269,205
1.948874,204
1.949480,205
1.950085,205
1.950691,205
1.951297,205
1.951902,204
1.952508,205
1.953114,204
1.953719,205
1.954325,205
1.954930,205
1.955536,206
1.956142,206
1.956747,205
1.957353,205
1.957958,205
1.958564,205
1.959170,206
1.959775,205
1.960381,206
1.960987,205
1.961592,205
1.962198,206
1.962803,205
1.963409,206
1.964015,205
1.964620,207
1.965226,206
1.965832,207
1.966437,206
1.967043,207
1.967648,206
1.968254,207
1.968860,206
1.969465,206
1.970071,207
1.970676,207
1.971282,208
1.971888,207
1.972493,207
1.973099,207
1.973705,207
1.974310,207
1.974916,207
1.975521,207
1.976127,207
1.976733,207
1.977338,207
1.977944,207
1.978549,208
1.979155,208
1.979761,207
1.980366,207
1.980972,208
1.981578,208
1.982183,208
1.982789,208
1.983394,208
1.984000,208
1.984606,208
1.985211,208
1.985817,208
1.986422,208
1.987028,209
1.987634,209
1.988239,208
1.988845,209
1.989451,208
1.990056,209
1.990662,209
1.991267,209
1.991873,210
1.992479,209
1.993084,209
1.993690,209
1.994295,210
1.994901,209
1.995507,209
1.996112,209
1.996718,209
1.997324,209
1.997929,209
1.998535,210
1.999140,209
1.999746,210
2.000352,209
2.000957,210
2.001563,210
2.002168,210
2.002774,210
2.003380,210
2.003985,210
2.004591,211
2.005197,211
2.005802,211
2.006408,211
2.007013,210
2.007619,211
2.008225,210
2.008830,211
2.009436,210
2.010042,211
2.010647,211
2.011253,210
2.011858,211
2.012464,212
2.013070,212
2.013675,211
2.014281,212
2.014886,211
2.015492,211
2.016098,212
2.016703,212
2.017309,212
2.017915,212
2.018520,211
2.019126,212
2.019731,212
2.020337,211
2.020943,212
2.021548,212
2.022154,212
2.022759,212
2.023365,212
2.023971,212
2.024576,213
2.025182,213
2.025788,212
2.026393,213
2.026999,213
2.027604,213
2.028210,213
2.028816,213
2.029421,213
2.030027,213
2.030632,213
2.031238,213
2.031844,213
2.032449,213
2.033055,214
2.033661,213
2.034266,213
2.034872,214
2.035477,213
2.036083,213
2.036689,213
2.037294,213
2.037900,214
2.038505,214
2.039111,214
2.039717,214
2.040322,214
2.040928,214
2.041534,214
2.042139,214
2.042745,214
2.043350,215
2.043956,215
2.044562,214
2.045167,215
2.045773,214
2.046379,214
2.046984,215
2.047590,214
2.048195,215
2.048801,215
2.049407,214
2.050012,215
2.050618,215
2.051223,215
2.051829,215
2.052435,215
2.053040,216
2.053646,216
2.054252,215
2.054857,216
2.055463,216
2.056068,216
2.056674,216
2.057280,215
2.057885,216
2.058491,215
2.059096,216
2.059702,216
2.060308,215
2.060913,217
2.061519,216
2.062125,217
2.062730,216
2.063336,216
2.063941,217
2.064547,217
2.065153,217
2.065758,217
2.066364,217
2.066969,216
2.067575,217
2.068181,218
2.068786,216
2.069392,216
2.069998,217
2.070603,218
2.071209,218
2.071814,218
2.072420,218
2.073026,217
2.073631,217
2.074237,218
2.074842,218
2.075448,218
2.076054,218
2.076659,218
2.077265,218
2.077871,218
2.078476,219
2.079082,218
2.079687,218
2.080293,219
2.080899,219
2.081504,218
2.082110,219
2.082716,218
2.083321,219
2.083927,218
2.084532,219
2.085138,219
2.085744,219
2.086349,219
2.086955,219
2.087560,219
2.088166,220
2.088772,219
2.089377,220
2.089983,219
2.090589,219
2.091194,219
2.091800,220
2.092405,220
2.093011,219
2.093617,220
2.094222,220
2.094828,220
2.095433,220
2.096039,220
2.096645,220
2.097250,221
2.097856,220
2.098462,220
2.099067,220
2.099673,221
2.100278,221
2.100884,220
2.101490,221
2.102095,221
2.102701,220
2.103306,221
2.103912,220
2.104518,220
2.105123,221
2.105729,221
2.106335,221
2.106940,221
2.107546,221
2.108151,221
2.108757,221
2.109363,222
2.109968,221
2.110574,222
2.111179,221
2.111785,222
2.112391,221
2.112996,222
2.113602,221
2.114208,222
2.114813,221
2.115419,222
2.116024,222
2.116630,223
2.117236,222
2.117841,223
2.118447,223
2.119053,223
2.119658,222
2.120264,223
2.120869,223
2.121475,223
2.122081,223
2.122686,223
2.123292,223
2.123897,224
2.124503,223
2.125109,224
2.125714,223
2.126320,223
2.126926,223
2.127531,223
2.128137,223
2.128742,224
2.129348,223
2.129954,224
2.130559,224
2.131165,223
2.131770,224
2.132376,223
2.132982,223
2.133587,223
2.134193,224
2.134799,224
2.135404,224
2.136010,224
2.136615,224
2.137221,225
2.137827,225
2.138432,224
2.139038,225
2.139643,225
2.140249,224
2.140855,225
2.141460,225
2.142066,225
2.142672,225
2.143277,225
2.143883,225
2.144488,225
2.145094,225
2.145700,226
2.146305,226
2.146911,225
2.147516,225
2.148122,225
2.148728,226
2.149333,226
2.149939,226
2.150545,225
2.151150,226
2.151756,226
2.152361,226
2.152967,226
2.153573,226
2.154178,226
2.154784,226
2.155389,227
2.155995,226
2.156601,226
2.157206,227
2.157812,227
2.158418,226
2.159023,227
2.159629,226
2.160234,226
2.160840,227
2.161446,227
2.162051,227
2.162657,227
2.163263,227
2.163868,227
2.164474,226
2.165079,227
2.165685,227
2.166291,227
2.166896,228
2.167502,228
2.168107,228
2.168713,227
2.169319,228
2.169924,228
2.170530,228
2.171136,228
2.171741,228
2.172347,228
2.172952,228
2.173558,228
2.174164,229
2.174769,228
2.175375,229
2.175980,229
2.176586,229
2.177192,228
2.177797,228
2.178403,228
2.179009,229
2.179614,229
2.180220,229
2.180825,229
2.181431,228
2.182037,229
2.182642,229
2.183248,229
2.183853,229
2.184459,229
2.185065,229
2.185670,230
2.186276,229
2.186882,230
2.187487,230
2.188093,230
2.188698,230
2.189304,229
2.189910,230
2.190515,230
2.191121,230
2.191726,230
2.192332,230
2.192938,231
2.193543,231
2.194149,231
2.194755,230
2.195360,230
2.195966,230
2.196571,231
2.197177,230
2.197783,230
2.198388,230
2.198994,231
2.199600,231
2.200205,231
2.200811,231
2.201416,232
2.202022,230
2.202628,231
2.203233,232
2.203839,231
2.204444,231
2.205050,231
2.205656,231
2.206261,231
2.206867,232
2.207473,232
2.208078,231
2.208684,231
2.209289,232
2.209895,232
2.210501,232
2.211106,232
2.211712,233
2.212317,232
2.212923,232
2.213529,232
2.214134,232
2.214740,232
2.215346,232
2.215951,233
2.216557,233
2.217162,233
2.217768,232
2.218374,233
2.218979,233
2.219585,234
2.220190,233
2.220796,233
2.221402,233
2.222007,234
2.222613,233
2.223219,233
2.223824,233
2.224430,233
2.225035,233
2.225641,234
2.226247,234
2.226852,233
2.227458,234
2.228063,234
2.228669,233
2.229275,234
2.229880,234
2.230486,234
2.231092,234
2.231697,235
2.232303,235
2.232908,234
2.233514,235
2.234120,234
2.234725,234
2.235331,234
2.235937,235
2.236542,235
2.237148,235
2.237753,236
2.238359,236
2.238965,235
2.239570,235
2.240176,236
2.240781,236
2.241387,235
2.241993,235
2.242598,235
2.243204,235
2.243810,236
2.244415,236
2.245021,237
2.245626,236
2.246232,236
2.246838,236
2.247443,236
2.248049,236
2.248654,236
2.249260,236
2.249866,236
2.250471,236
2.251077,237
2.251683,237
2.252288,236
2.252894,236
2.253499,237
2.254105,237
2.254711,237
2.255316,237
2.255922,237
2.256527,237
2.257133,237
2.257739,237
2.258344,237
2.258950,237
2.259556,237
2.260161,237
2.260767,237
2.261372,237
2.261978,238
2.262584,238
2.263189,238
2.263795,238
2.264400,238
2.265006,238
2.265612,238
2.266217,238
2.266823,237
2.267429,238
2.268034,239
2.268640,238
2.269245,238
2.269851,238
2.270457,239
2.271062,238
2.271668,239
2.272274,240
2.272879,239
2.273485,240
2.274090,239
2.274696,239
2.275302,239
2.275907,239
2.276513,240
2.277118,239
2.277724,240
2.278330,239
2.278935,240
2.279541,239
2.280147,240
2.280752,240
2.281358,240
2.281963,239
2.282569,239
2.283175,240
2.283780,240
2.284386,240
2.284991,241
2.285597,239
2.286203,240
2.286808,240
2.287414,240
2.288020,240
2.288625,240
2.289231,240
2.289836,240
2.290442,241
2.291048,241
2.291653,241
2.292259,241
2.292864,241
2.293470,241
2.294076,241
2.294681,241
2.295287,241
2.295893,241
2.296498,241
2.297104,241
2.297709,242
2.298315,242
2.298921,241
2.299526,242
2.300132,242
2.300737,241
2.301343,241
2.301949,242
2.302554,242
2.303160,242
2.303766,242
2.304371,243
2.304977,242
2.305582,242
2.306188,242
2.306794,242
2.307399,243
2.308005,242
2.308611,242
2.309216,243
2.309822,243
2.310427,242
2.311033,243
2.311639,243
2.312244,243
2.312850,242
2.313455,243
2.314061,243
2.314667,244
2.315272,243
2.315878,244
2.316484,243
2.317089,244
2.317695,243
2.318300,244
2.318906,244
2.319512,244
2.320117,244
2.320723,244
2.321328,244
2.321934,244
2.322540,243
2.323145,244
2.323751,244
2.324357,245
2.324962,244
2.325568,244
2.326173,244
2.326779,244
2.327385,244
2.327990,244
2.328596,244
2.329201,245
2.329807,244
2.330413,245
2.331018,245
2.331624,245
2.332230,246
2.332835,244
2.333441,246
2.334046,246
2.334652,246
2.335258,246
2.335863,245
2.336469,246
2.337074,245
2.337680,245
2.338286,246
2.338891,245
2.339497,246
2.340103,246
2.340708,247
2.341314,246
2.341919,246
2.342525,246
2.343131,246
2.343736,247
2.344342,246
2.344947,247
2.345553,247
2.346159,246
2.346764,246
2.347370,247
2.347976,247
2.348581,246
2.349187,246
2.349792,246
2.350398,247
2.351004,247
2.351609,247
2.352215,247
2.352821,248
2.353426,247
2.354032,247
2.354637,247
2.355243,248
2.355849,248
2.356454,248
2.357060,247
2.357665,248
2.358271,248
2.358877,248
2.359482,247
2.360088,248
2.360694,248
2.361299,247
2.361905,248
2.362510,248
2.363116,248
2.363722,248
2.364327,248
2.364933,248
2.365538,248
2.366144,249
2.366750,248
2.367355,249
2.367961,248
2.368567,248
2.369172,249
2.369778,249
2.370383,249
2.370989,250
2.371595,249
2.372200,249
2.372806,250
2.373411,249
2.374017,249
2.374623,250
2.375228,249
2.375834,250
2.376440,249
2.377045,250
2.377651,250
2.378256,250
2.378862,250
2.379468,250
2.380073,250
2.380679,250
2.381284,250
2.381890,251
2.382496,250
2.383101,250
2.383707,251
2.384313,250
2.384918,250
2.385524,251
2.386129,251
2.386735,251
2.387341,251
2.387946,251
2.388552,252
2.389158,251
2.389763,251
2.390369,251
2.390974,252
2.391580,251
2.392186,251
2.392791,252
2.393397,252
2.394002,252
2.394608,252
2.395214,251
2.395819,252
2.396425,252
2.397031,252
2.397636,251
2.398242,252
2.398847,252
2.399453,253
2.400059,253
2.400664,252
2.401270,252
2.401875,252
2.402481,253
2.403087,252
2.403692,252
2.404298,252
2.404904,253
2.405509,253
2.406115,253
2.406720,253
2.407326,254
2.407932,252
2.408537,254
2.409143,254
2.409748,253
